gene_id,C_t1_1,LPS_t1_1,C_t1_2,LPS_t1_2,C_t1_3,LPS_t1_3,C_t1_4,LPS_t1_4,control,lps,FDR,AveExpr,P value,C_t1_1 CPM,C_t1_2 CPM,C_t1_3 CPM,C_t1_4 CPM,LPS_t1_1 CPM,LPS_t1_2 CPM,LPS_t1_3 CPM,LPS_t1_4 CPM
ENSMUSG00000028672,3927,1235,3923,1140,5611,1147,4085,1233,0,-1.15166161825336,0.000106955588115078,5.4905822246151,0.0000111400888574626,80.723,86.401,97.087,64.215,26.589,22.830,23.747,26.581
ENSMUSG00000016206,2370,2956,2388,3077,2509,2870,2233,2911,0,1.0357583299894,0.000107652693635326,5.7125886443472,0.000011217608114562,48.718,52.594,43.413,35.102,63.641,61.622,59.420,62.754
ENSMUSG00000021250,7348,2170,6436,2250,6848,1798,19267,1667,0,-1.47305406470717,0.000108140927648656,6.36804481237772,0.0000112734166557407,151.045,141.747,118.490,302.870,46.719,45.060,37.226,35.937
ENSMUSG00000063406,10342,13178,8054,10096,10147,11417,9885,10992,0,0.965025804722891,0.000108146849158483,7.690023433592,0.0000112839018214996,212.590,177.382,175.573,155.389,283.714,202.190,236.377,236.962
ENSMUSG00000041347,2,24,3,18,3,16,1,31,0,3.80926594666378,0.000108146849158483,-2.73685546362489,0.0000112799587559702,0.041,0.066,0.052,0.016,0.517,0.360,0.331,0.668
ENSMUSG00000025352,33,60,28,113,17,90,28,81,0,2.42753839463568,0.000108344454037126,-0.100892924964169,0.0000113094626049065,0.678,0.617,0.294,0.440,1.292,2.263,1.863,1.746
ENSMUSG00000103632,63,182,63,175,39,124,33,104,0,2.36497513055172,0.00010875144731113,0.714924856134343,0.0000113569078377287,1.295,1.388,0.675,0.519,3.918,3.505,2.567,2.242
ENSMUSG00000046909,442,496,415,620,481,637,576,610,0,1.02395372384715,0.000108949172264479,3.38894900253787,0.0000113825267797645,9.086,9.140,8.323,9.055,10.679,12.417,13.188,13.150
ENSMUSG00000041645,4248,4973,4517,6968,5369,5814,7439,6452,0,0.903149749888195,0.00010908996785875,6.79888593131446,0.0000114022134387699,87.322,99.483,92.899,116.938,107.065,139.546,120.373,139.090
ENSMUSG00000034424,2304,930,2391,777,3097,634,2885,836,0,-1.03487699228578,0.000109541569847476,4.83817627483167,0.0000114627205316374,47.361,52.660,53.587,45.351,20.022,15.561,13.126,18.022
ENSMUSG00000027349,1931,1845,1511,2226,1917,2245,2234,1902,0,0.837230089472685,0.000109541569847476,5.28032458502232,0.0000114588554261681,39.694,33.278,33.170,35.118,39.722,44.579,46.480,41.003
ENSMUSG00000051367,87,125,43,194,25,219,70,161,0,2.46891846011271,0.000109541569847476,0.891560910486529,0.0000114644081039331,1.788,0.947,0.433,1.100,2.691,3.885,4.534,3.471
ENSMUSG00000018381,260,12,270,52,295,29,614,42,0,-2.79352520163618,0.000109547770155107,0.995345269783818,0.0000114700548613518,5.345,5.947,5.104,9.652,0.258,1.041,0.600,0.905
ENSMUSG00000012443,1684,512,1191,400,1206,322,2145,335,0,-1.25146919143599,0.000110097162537769,3.91856098340789,0.000011532601176455,34.616,26.231,20.867,33.719,11.023,8.011,6.667,7.222
ENSMUSG00000027424,576,156,716,222,928,224,973,160,0,-1.33969328970054,0.000110182558813631,2.92552438173676,0.000011546573182851,11.840,15.769,16.057,15.295,3.359,4.446,4.638,3.449
ENSMUSG00000042988,8,0,6,0,17,0,17,0,0,-3.8275342781676,0.000110537099498762,-4.4019766010055,0.0000115887702289409,0.164,0.132,0.294,0.267,0.000,0.000,0.000,0.000
ENSMUSG00000027663,1234,428,969,438,1284,394,1659,263,0,-1.03976693181279,0.000110935748083884,3.7671469956389,0.0000116356259338861,25.366,21.341,22.217,26.079,9.215,8.772,8.157,5.670
ENSMUSG00000035107,440,696,371,1434,494,1295,1030,1048,0,1.69372601338085,0.000111352072841717,3.91507586875983,0.0000116843728060564,9.045,8.171,8.548,16.191,14.984,28.718,26.812,22.592
ENSMUSG00000107355,205,34,220,59,310,51,295,32,0,-1.83717640962784,0.000111780841520528,1.0503777958262,0.000011734463996475,4.214,4.845,5.364,4.637,0.732,1.182,1.056,0.690
ENSMUSG00000017428,4336,4353,3875,5188,4558,4342,5955,4288,0,0.684799898643722,0.00011246602087579,6.5017725571442,0.0000118115233384766,89.131,85.344,78.867,93.610,93.717,103.899,89.897,92.439
ENSMUSG00000047048,0,4,0,43,0,24,0,11,0,5.65832100980023,0.000112502752615663,-4.18889263798276,0.0000118205136764393,0.000,0.000,0.000,0.000,0.086,0.861,0.497,0.237
ENSMUSG00000025316,614,153,506,229,748,182,851,182,0,-1.13900465106947,0.000112751170160554,2.79938474748802,0.0000118517585679053,12.621,11.144,12.943,13.377,3.294,4.586,3.768,3.923
ENSMUSG00000027654,325,44,223,41,230,26,430,62,0,-2.09797722309387,0.000112938674656023,1.12891666529855,0.0000118766205156318,6.681,4.911,3.980,6.759,0.947,0.821,0.538,1.337
ENSMUSG00000014164,198,37,177,22,315,36,460,9,0,-2.83009541456458,0.00011302846539642,0.643670801304085,0.0000118912195448763,4.070,3.898,5.450,7.231,0.797,0.441,0.745,0.194
ENSMUSG00000026784,238,304,239,358,212,354,313,338,0,1.16628089837299,0.000113341964061031,2.52148351645827,0.0000119293722838085,4.892,5.264,3.668,4.920,6.545,7.170,7.329,7.286
ENSMUSG00000033713,1519,601,1559,693,1814,623,2562,461,0,-0.915271988118858,0.000113714103743421,4.35840820166321,0.0000119740453627072,31.225,34.336,31.388,40.274,12.939,13.879,12.899,9.938
ENSMUSG00000024301,352,33,244,47,196,21,423,13,0,-2.74496673250052,0.000113714103743421,0.786823677269765,0.0000119789162618532,7.236,5.374,3.391,6.649,0.710,0.941,0.435,0.280
ENSMUSG00000004837,446,605,333,657,601,776,403,685,0,1.36225519955521,0.000113942944079194,3.42941361368435,0.0000120111694833726,9.168,7.334,10.399,6.335,13.025,13.158,16.066,14.767
ENSMUSG00000111722,9,0,6,0,10,0,15,0,0,-3.62902757562035,0.000113942944079194,-4.49592505457188,0.0000120134195796806,0.185,0.132,0.173,0.236,0.000,0.000,0.000,0.000
ENSMUSG00000029674,924,174,845,364,1153,213,1997,263,0,-1.5394703781791,0.000115009877626034,3.39828759634768,0.0000121311573097035,18.994,18.610,19.950,31.392,3.746,7.290,4.410,5.670
ENSMUSG00000034485,292,595,261,528,187,349,419,471,0,1.49423036536575,0.000115693701434909,2.85224153756409,0.0000122085647802794,6.002,5.748,3.236,6.587,12.810,10.574,7.226,10.154
ENSMUSG00000038633,12039,12830,11069,13617,13088,11998,14618,11142,0,0.68324588262856,0.0001157724023343,7.95173056276819,0.0000122221515124582,247.474,243.785,226.461,229.790,276.222,272.704,248.406,240.195
ENSMUSG00000023909,661,139,670,262,757,198,938,184,0,-1.25181839607837,0.00011586437796285,2.90706145095437,0.0000122371474512522,13.588,14.756,13.098,14.745,2.993,5.247,4.099,3.967
ENSMUSG00000029068,4768,5182,3805,5827,4770,4557,5843,4062,0,0.751055185714611,0.000116499730335449,6.57171542705841,0.0000123120781572219,98.011,83.802,82.535,91.850,111.565,116.696,94.348,87.567
ENSMUSG00000009733,276,48,209,55,262,55,386,71,0,-1.57625272742289,0.000116499730335449,1.31734685384409,0.0000123148809337668,5.673,4.603,4.533,6.068,1.033,1.101,1.139,1.531
ENSMUSG00000002803,438,129,354,134,507,117,539,105,0,-1.18749386205416,0.000116510608460647,2.21655292442935,0.0000123213463393303,9.004,7.797,8.773,8.473,2.777,2.684,2.422,2.264
ENSMUSG00000041028,13524,13977,12673,14852,14776,14069,16046,14038,0,0.71795367024778,0.000118017642492971,8.13726789123287,0.0000124861039710388,277.999,279.112,255.668,252.237,300.916,297.437,291.284,302.626
ENSMUSG00000020994,2902,1137,2241,1088,2758,857,4298,727,0,-0.945423699365424,0.000119222197953063,5.04511330144929,0.000012631491526759,59.653,49.356,47.721,67.563,24.479,21.789,17.743,15.672
ENSMUSG00000028248,2457,691,1942,909,2062,574,4260,502,0,-1.24698813240895,0.000119222197953063,4.67412959503915,0.0000126312225371514,50.506,42.771,35.679,66.966,14.877,18.204,11.884,10.822
ENSMUSG00000030733,1777,396,1556,816,1986,495,3005,475,0,-1.22549072667711,0.000119222197953063,4.34967169959663,0.0000126353011471767,36.528,34.270,34.364,47.238,8.526,16.342,10.248,10.240
ENSMUSG00000075511,126,29,122,21,196,13,173,11,0,-2.36758316139689,0.000119222197953063,0.0377355911866005,0.0000126221802663233,2.590,2.687,3.391,2.719,0.624,0.421,0.269,0.237
ENSMUSG00000020380,766,199,702,270,787,207,1610,195,0,-1.36696174842221,0.000119280834598052,3.13479576221124,0.0000126469574162085,15.746,15.461,13.617,25.309,4.284,5.407,4.286,4.204
ENSMUSG00000029714,1945,536,1434,669,1635,434,2867,302,0,-1.30839820766666,0.000119573277525238,4.22118102955741,0.0000126834194190509,39.981,31.583,28.290,45.068,11.540,13.398,8.986,6.510
ENSMUSG00000042632,380,70,276,52,324,67,696,77,0,-1.88177626985934,0.000119853526008412,1.67667474942541,0.0000127186140560959,7.811,6.079,5.606,10.941,1.507,1.041,1.387,1.660
ENSMUSG00000039693,527,652,459,826,725,949,582,807,0,1.22265592134059,0.000120025457043968,3.73783258970587,0.0000127423348939876,10.833,10.109,12.545,9.149,14.037,16.542,19.648,17.397
ENSMUSG00000086267,0,8,0,3,0,4,0,10,0,4.31847868731422,0.000120254993650056,-4.85065265172454,0.0000127721896627278,0.000,0.000,0.000,0.000,0.172,0.060,0.083,0.216
ENSMUSG00000020017,12,73,10,47,14,37,21,48,0,2.5209460135252,0.000120284365241582,-0.917950319136486,0.0000127807968724688,0.247,0.220,0.242,0.330,1.572,0.941,0.766,1.035
ENSMUSG00000036959,360,542,309,753,382,543,584,402,0,1.17129584356301,0.00012088949181822,3.20695862827504,0.0000128506097876935,7.400,6.805,6.610,9.180,11.669,15.080,11.242,8.666
ENSMUSG00000072770,255,43,167,39,255,22,231,18,0,-2.20639805012016,0.00012104153242318,0.677874241892463,0.0000128722939950925,5.242,3.678,4.412,3.631,0.926,0.781,0.455,0.388
ENSMUSG00000037636,209,316,179,263,185,335,285,336,0,1.26802849816635,0.000121449653404127,2.34516748375709,0.0000129212369058089,4.296,3.942,3.201,4.480,6.803,5.267,6.936,7.243
ENSMUSG00000033967,10,74,7,70,6,57,36,124,0,3.3890040353866,0.00012148798505017,-0.738574656255446,0.0000129308576633079,0.206,0.154,0.104,0.566,1.593,1.402,1.180,2.673
ENSMUSG00000115439,0,8,0,6,0,3,0,3,0,4.07044510453105,0.00012175521413932,-4.98245862472734,0.0000129648555956555,0.000,0.000,0.000,0.000,0.172,0.120,0.062,0.065
ENSMUSG00000028957,237,47,223,64,226,48,298,44,0,-1.54478190744006,0.0001221844706303,1.14191460266188,0.0000130161384607761,4.872,4.911,3.910,4.684,1.012,1.282,0.994,0.949
ENSMUSG00000058715,52927,56776,47061,57746,61260,62123,58122,54784,0,0.797174867536274,0.00012221897989588,10.1194963327068,0.0000130253906216879,1087.967,1036.478,1059.977,913.657,1222.351,1156.463,1286.194,1181.015
ENSMUSG00000018916,3,106,6,40,1,34,8,75,0,4.51960202611864,0.000123014432973282,-1.70757157499268,0.0000131157776293882,0.062,0.132,0.017,0.126,2.282,0.801,0.704,1.617
ENSMUSG00000042870,2917,890,3456,1477,4055,1117,5729,1121,0,-1.07512355108923,0.000123396209366759,5.3822345743063,0.0000131621122085625,59.962,76.115,70.163,90.058,19.161,29.579,23.126,24.166
ENSMUSG00000033952,589,125,371,119,428,99,851,71,0,-1.67768833888442,0.000123425529275659,2.2030256794047,0.0000131765015970182,12.107,8.171,7.406,13.377,2.691,2.383,2.050,1.531
ENSMUSG00000106588,8,49,8,33,16,58,9,55,0,2.93891509302633,0.000123425529275659,-1.17935096119397,0.0000131747839442666,0.164,0.176,0.277,0.141,1.055,0.661,1.201,1.186
ENSMUSG00000036054,1356,506,1100,543,1523,441,2250,327,0,-1.03793124071523,0.000123741229402646,4.02108930035273,0.000013215850085843,27.874,24.227,26.352,35.369,10.894,10.875,9.130,7.049
ENSMUSG00000047746,25,152,12,113,18,76,33,51,0,2.81698371890307,0.000123891749987618,-0.205919377984424,0.0000132375782869201,0.514,0.264,0.311,0.519,3.272,2.263,1.574,1.099
ENSMUSG00000002550,1523,526,1419,692,1988,571,2095,519,0,-0.879421546268924,0.000124046304351894,4.30351909738779,0.0000132654107122059,31.307,31.252,34.398,32.933,11.324,13.858,11.822,11.188
ENSMUSG00000054892,4,62,9,44,2,33,14,42,0,3.53180440820499,0.000124046304351894,-1.59344024427507,0.0000132652236927979,0.082,0.198,0.035,0.220,1.335,0.881,0.683,0.905
ENSMUSG00000040249,44487,14323,33774,18771,42161,12571,80571,11286,0,-1.05271802904229,0.000124234720595828,8.99582885669838,0.0000132912276927422,914.474,743.843,729.509,1266.547,308.365,375.922,260.270,243.300
ENSMUSG00000026390,286,662,298,487,519,697,406,842,0,1.55706770904774,0.000124282191612226,3.28442573317953,0.0000133019764369854,5.879,6.563,8.980,6.382,14.252,9.753,14.431,18.152
ENSMUSG00000024300,18747,7227,17729,9872,23758,7643,34225,6907,0,-0.828158114910067,0.00012428761583131,8.0484224915403,0.0000133195679359345,385.363,390.466,411.083,538.005,155.593,197.704,158.241,148.899
ENSMUSG00000038056,1270,402,1194,520,1313,361,1771,234,0,-1.18424704725617,0.00012428761583131,3.80861773852552,0.000013319250121554,26.106,26.297,22.719,27.839,8.655,10.414,7.474,5.044
ENSMUSG00000043833,148,2,100,14,130,7,173,0,0,-4.58244250606208,0.00012428761583131,-1.23042663182176,0.0000133180102982998,3.042,2.202,2.249,2.719,0.043,0.280,0.145,0.000
ENSMUSG00000031060,1033,307,795,403,1229,313,1903,293,0,-1.14359966959616,0.000124372540966831,3.61943250700074,0.0000133343433218693,21.234,17.509,21.265,29.914,6.610,8.071,6.480,6.316
ENSMUSG00000045094,4,34,4,28,1,19,6,25,0,3.53822142597757,0.000124454150858964,-2.34222339347523,0.0000133487708686265,0.082,0.088,0.017,0.094,0.732,0.561,0.393,0.539
ENSMUSG00000075419,1104,375,1080,393,1352,385,1329,358,0,-0.961040773852913,0.000124723280664374,3.74397073513749,0.0000133833275296595,22.694,23.786,23.394,20.891,8.074,7.871,7.971,7.718
ENSMUSG00000096687,361,64,283,83,283,80,512,68,0,-1.53428500464519,0.000125141319448821,1.66940862360943,0.0000134338940947615,7.421,6.233,4.897,8.048,1.378,1.662,1.656,1.466
ENSMUSG00000000134,8252,3615,8097,4141,9958,3660,12654,3175,0,-0.685240457357732,0.000125160603771722,6.86839759809379,0.0000134416744047919,169.628,178.329,172.303,198.916,77.829,82.931,75.777,68.446
ENSMUSG00000035725,3182,3908,3432,6904,3621,5685,6131,5165,0,1.13905139020905,0.000125166612411442,6.50207346939023,0.0000134516435306145,65.409,75.587,62.654,96.377,84.137,138.264,117.702,111.345
ENSMUSG00000075376,2444,2865,2048,3371,2531,2781,2522,2137,0,0.929838353304054,0.000125166612411442,5.66336399340309,0.0000134537405374952,50.239,45.105,43.794,39.645,61.682,67.510,57.578,46.069
ENSMUSG00000025216,0,8,0,7,1,10,0,4,0,4.21368146426758,0.000126172763860573,-4.51509037994053,0.0000135676447109526,0.000,0.000,0.017,0.000,0.172,0.140,0.207,0.086
ENSMUSG00000022967,5427,7064,5682,10853,7329,11142,10887,8437,0,1.09924367450805,0.00012661606951683,7.31807682881864,0.0000136210909220624,111.557,125.141,126.813,171.140,152.083,217.350,230.684,181.882
ENSMUSG00000036241,7029,7894,5853,7509,7987,8499,7206,8757,0,0.939381397049414,0.000126736676901069,7.22265238164369,0.0000136398476577226,144.488,128.907,138.198,113.276,169.953,150.381,175.963,188.780
ENSMUSG00000052760,1585,1876,1327,1803,1722,1753,1799,1439,0,0.814739921062336,0.000127089793589512,5.03304895405965,0.0000136836494763104,32.581,29.226,29.796,28.280,40.389,36.108,36.294,31.021
ENSMUSG00000041747,1935,830,1877,893,2233,785,3279,686,0,-0.800901899778215,0.000128514390801643,4.73461259185422,0.0000138428977910799,39.776,41.339,38.637,51.545,17.869,17.884,16.253,14.789
ENSMUSG00000037536,1062,410,1024,482,1305,360,1674,408,0,-0.874499745798623,0.000128790032769101,3.8269053322422,0.0000138784642274108,21.830,22.553,22.580,26.315,8.827,9.653,7.453,8.796
ENSMUSG00000001482,1168,385,1056,532,1272,393,1789,391,0,-0.904584938299362,0.000129616643203386,3.87154269082483,0.0000139734535284274,24.009,23.257,22.009,28.122,8.289,10.654,8.137,8.429
ENSMUSG00000026821,4389,5854,4661,9619,3853,7681,8940,8491,0,1.30707294997697,0.000129697306722489,6.97103550257734,0.0000139880666586963,90.220,102.654,66.668,140.534,126.033,192.637,159.027,183.046
ENSMUSG00000031604,6475,2277,7378,2077,10358,2238,7240,1718,0,-1.18877716824165,0.000129884812960196,6.30714078151548,0.0000140201408578778,133.100,162.494,179.224,113.810,49.022,41.596,46.336,37.036
ENSMUSG00000040829,497,688,483,955,467,707,958,843,0,1.16929512313998,0.000129884812960196,3.73766950914311,0.0000140187016111204,10.216,10.638,8.080,15.059,14.812,19.126,14.638,18.173
ENSMUSG00000026496,3233,1150,2936,1572,3574,1088,5872,1103,0,-0.916877901078665,0.000130055891786124,5.40283155281119,0.0000140445410765891,66.458,64.663,61.841,92.306,24.759,31.482,22.526,23.778
ENSMUSG00000031242,806,905,806,1004,853,1007,959,914,0,0.884570227339786,0.000130151067716338,4.16255031838207,0.000014060756802422,16.568,17.751,14.759,15.075,19.484,20.107,20.849,19.704
ENSMUSG00000044792,2732,1088,2846,1084,3102,959,3535,1091,0,-0.812000248433991,0.000130572216984045,5.14809840545759,0.0000141122123288108,56.159,62.681,53.674,55.569,23.424,21.709,19.855,23.519
ENSMUSG00000005732,5104,8113,3662,5541,4915,6247,3624,6449,0,1.32904697112369,0.000130584240648522,6.70834733860237,0.0000141194694254755,104.918,80.652,85.044,56.968,174.668,110.968,129.338,139.025
ENSMUSG00000001630,1114,1215,1105,1442,1210,1457,1546,1612,0,0.923183471379062,0.000130640109864114,4.71407683583578,0.0000141314704360516,22.899,24.337,20.937,24.303,26.158,28.879,30.166,34.751
ENSMUSG00000041199,875,229,769,299,864,225,1162,312,0,-1.06891744918744,0.000131129999360338,3.27645689712111,0.0000141904447503409,17.986,16.937,14.950,18.266,4.930,5.988,4.658,6.726
ENSMUSG00000034902,10542,2558,11212,4882,13241,3372,27036,3070,0,-1.37676835865129,0.000131212025960489,7.10602694329618,0.0000142053076145919,216.701,246.935,229.108,424.996,55.072,97.770,69.814,66.182
ENSMUSG00000099881,197,32,170,54,252,32,240,36,0,-1.75704706121535,0.000132137729653037,0.833729067735791,0.000014311554824413,4.050,3.744,4.360,3.773,0.689,1.081,0.663,0.776
ENSMUSG00000029397,2022,653,1827,599,2352,635,2028,541,0,-1.03947149440154,0.000132341770191557,4.46421251043461,0.00001433969178361,41.564,40.238,40.696,31.879,14.059,11.996,13.147,11.663
ENSMUSG00000048707,606,179,516,191,874,200,1004,212,0,-1.18840707043251,0.000132455617126746,2.89838768356789,0.000014358070454544,12.457,11.364,15.123,15.783,3.854,3.825,4.141,4.570
ENSMUSG00000048578,6504,2717,5750,2955,7802,2744,11476,2598,0,-0.755611950939898,0.00013254656263245,6.50169629623126,0.0000143796849053759,133.696,126.639,134.997,180.399,58.495,59.179,56.812,56.007
ENSMUSG00000055493,167,29,202,46,185,32,344,31,0,-1.94033981975947,0.00013254656263245,0.771574891014387,0.0000143800230822558,3.433,4.449,3.201,5.408,0.624,0.921,0.663,0.668
ENSMUSG00000034394,915,3494,507,2892,314,1001,805,1798,0,2.54583570343335,0.000132568206969519,4.44544404967885,0.0000143884193795559,18.809,11.166,5.433,12.654,75.224,57.917,20.725,38.761
ENSMUSG00000052707,3555,1268,2472,1065,3157,1086,5419,814,0,-1.03135484094576,0.000133191109573127,5.24441090420459,0.0000144621032339086,73.077,54.444,54.625,85.185,27.299,21.328,22.485,17.548
ENSMUSG00000071281,606,219,600,245,744,223,1006,206,0,-0.984467987874278,0.000133335378431462,2.99239346268213,0.0000144838512726543,12.457,13.214,12.873,15.814,4.715,4.907,4.617,4.441
ENSMUSG00000039747,2082,2854,2187,4261,1816,3659,3834,2644,0,1.18577310352156,0.00013344002270909,5.7913791424266,0.0000145013063594622,42.798,48.167,31.422,60.269,61.445,85.334,75.756,56.998
ENSMUSG00000032009,272,384,202,437,233,262,274,343,0,1.25503966375323,0.000133445165469612,2.53473363635986,0.0000145079533424921,5.591,4.449,4.032,4.307,8.267,8.752,5.424,7.394
ENSMUSG00000020440,16515,35249,13807,20034,18785,28729,11414,28400,0,1.6065092738085,0.000133585910505724,8.64721451288905,0.0000145354439781081,339.482,304.087,325.035,179.424,758.888,401.215,594.805,612.238
ENSMUSG00000102591,3,23,2,20,0,17,0,14,0,4.69205645987587,0.000133585910505724,-3.40419918950152,0.0000145347412054715,0.062,0.044,0.000,0.000,0.495,0.401,0.352,0.302
ENSMUSG00000087256,0,5,0,9,0,10,2,10,0,4.23586205566638,0.000133639932162647,-4.30604491609995,0.0000145474190492302,0.000,0.000,0.000,0.031,0.108,0.180,0.207,0.216
ENSMUSG00000042650,4347,1884,4158,2021,4870,1737,7138,1819,0,-0.713706893259105,0.000133926778107738,5.91876200046425,0.000014590863913558,89.357,91.576,84.265,112.207,40.561,40.474,35.963,39.213
ENSMUSG00000027380,3,17,0,8,0,19,0,13,0,4.82695162307336,0.000133926778107738,-3.89973636250584,0.000014587934802119,0.062,0.000,0.000,0.000,0.366,0.160,0.393,0.280
ENSMUSG00000051378,430,43,286,75,292,54,766,37,0,-2.30196687063999,0.000134367770667561,1.51284567517557,0.0000146450387392127,8.839,6.299,5.052,12.041,0.926,1.502,1.118,0.798
